review_id,order_id,customer_id,restaurant_id,courier_id,rating,language,review_text,review_date
2121,2121,441,34,68,2,en,Houston Inc used to be reliable but the last few orders have been late and the Vegan Buddha Bowl portion has shrunk.,2024-05-30
2122,2122,118,45,68,1,en,Order was late and the courier never called when they couldn't find our building. BBQ Burger was barely warm.,2023-02-18
2123,2123,85,41,82,1,en,Order was late and the courier never called when they couldn't find our building. Classic Cheeseburger was barely warm. Courier was rude when we asked about the delay.,2022-09-08
2124,2124,483,40,55,4,en,"Really happy with this order - Falafel Bowl was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2022-11-02
2125,2125,200,34,54,2,en,The Vegan Buddha Bowl from Houston Inc was soggy by the time it got to us. Not ordering from here again.,2023-05-30
2126,2126,481,20,1,3,en,Average experience. Chocolate Brownie was decent but a bit pricey for the portion size.,2022-10-05
2127,2127,473,47,79,1,en,Order was late and the courier never called when they couldn't find our building. Cobb Salad was barely warm.,2024-11-17
2128,2128,72,10,62,4,en,Fast delivery and the Prosciutto e Funghi arrived perfectly hot. Great job Miles Group!,2024-04-21
2129,2129,403,11,83,5,en,The Veggie Burger from Dominguez-Short was excellent and the courier was friendly and quick. Will order again!,2023-03-07
2130,2130,428,23,10,5,en,"Best Tiramisu in the area, hands down. Ellis, Parks and Jimenez never disappoints.",2024-11-23
2131,2131,458,26,16,5,en,"Five stars. Lang PLC nailed the Fettuccine Alfredo again, still hot and packed carefully. Courier was polite and on time.",2024-11-02
2132,2132,228,10,87,2,en,Disappointed with Miles Group - the Dish arrived cold and the order took much longer than promised.,2024-04-16
2133,2133,61,34,40,3,en,Average experience. Prosciutto e Funghi was decent but a bit pricey for the portion size.,2022-04-24
2134,2134,339,29,39,3,en,Average experience. Mushroom Swiss Burger was decent but a bit pricey for the portion size.,2023-08-20
2135,2135,37,49,93,4,en,"Five stars. Myers, Shelton and Garcia nailed the Ravioli Ricotta e Spinaci again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2024-08-17
2136,2136,430,17,15,3,en,"The Classic Cheeseburger from Rojas-Tanner was fine, nothing special. Delivery was on time at least.",2023-05-30
2137,2137,355,32,98,4,en,Really happy with this order - Lasagna was fresh and the courier kept us updated the whole way.,2022-09-04
2138,2138,375,39,77,2,en,"Order was late and the courier never called when they couldn't find our building. Cobb Salad was barely warm. Had to track down the courier ourselves, no updates on the app.",2022-09-25
2139,2139,494,28,54,5,en,Really happy with this order - Crème Brûlée was fresh and the courier kept us updated the whole way.,2023-12-02
2140,2140,376,18,33,5,en,"Fast delivery and the Penne Arrabbiata arrived perfectly hot. Great job Hensley, Johnson and Adams!",2023-07-13
2141,2141,429,17,46,5,en,The Spaghetti Carbonara from Rojas-Tanner was excellent and the courier was friendly and quick. Will order again!,2022-01-18
2142,2142,300,32,29,4,en,"The Dish from Jackson, Bowman and Drake was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2023-04-21
2143,2143,400,46,63,1,en,Disappointed with Smith Group - the Cobb Salad arrived cold and the order took much longer than promised.,2023-10-27
2144,2144,266,43,49,1,en,Wrong items in the bag - we ordered Ravioli Ricotta e Spinaci and got something else entirely. Refund requested.,2023-10-22
2145,2145,49,8,98,3,en,"Bell-Jimenez got the order right this time, order was okay, packaging could be better.",2023-02-01
2146,2146,368,48,6,3,en,Average experience. Spaghetti Carbonara was decent but a bit pricey for the portion size.,2023-12-12
2147,2147,294,34,5,3,en,"Houston Inc got the order right this time, Prosciutto e Funghi was okay, packaging could be better.",2024-06-12
2148,2148,465,2,28,4,en,"Five stars. Jackson, Walters and Michael nailed the Tagliatelle al Ragù again, still hot and packed carefully.",2022-07-21
2149,2149,150,27,4,1,en,"Rodriguez-Murray used to be reliable but the last few orders have been late and the Grilled Vegetable Skewers portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2024-07-20
2150,2150,420,44,45,2,en,"Wrong items in the bag - we ordered Tiramisu and got something else entirely. Refund requested. Had to track down the courier ourselves, no updates on the app.",2024-12-03
2151,2151,229,4,42,5,en,"Best Diavola in the area, hands down. Howell Group never disappoints.",2024-02-08
2152,2152,108,36,99,2,en,Order was late and the courier never called when they couldn't find our building. Falafel Bowl was barely warm. Courier was rude when we asked about the delay.,2023-12-14
2153,2153,400,12,64,3,en,Average experience. Ravioli Ricotta e Spinaci was decent but a bit pricey for the portion size.,2023-01-03
2154,2154,413,15,41,2,en,Cooper and Sons used to be reliable but the last few orders have been late and the Margherita portion has shrunk. Courier was rude when we asked about the delay.,2022-04-25
2155,2155,208,21,80,4,en,"Five stars. Duran PLC nailed the Quattro Formaggi again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2023-12-04
2156,2156,136,46,63,1,en,Order was late and the courier never called when they couldn't find our building. Cobb Salad was barely warm.,2023-01-05
2157,2157,387,11,22,5,en,The Tofu Stir-Fry from Dominguez-Short was excellent and the courier was friendly and quick. Will order again!,2022-01-20
2158,2158,159,33,90,4,en,The Double Beef Burger from Murphy and Sons was excellent and the courier was friendly and quick. Will order again!,2023-09-07
2159,2159,204,40,90,4,en,"Five stars. Hawkins PLC nailed the Ravioli Ricotta e Spinaci again, still hot and packed carefully.",2022-08-06
2160,2160,307,43,52,5,en,"Fast delivery and the Penne Arrabbiata arrived perfectly hot. Great job Arnold, Montgomery and Doyle!",2022-06-11
2161,2161,182,26,18,2,en,Disappointed with Lang PLC - the Dish arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.,2022-04-26
2162,2162,292,6,42,3,en,"Delivery took about as long as the app estimated. Tiramisu tasted fine, would order again if nothing closer is open.",2023-05-03
2163,2163,281,10,86,3,en,"The Dish from Miles Group was fine, nothing special. Delivery was on time at least.",2022-01-29
2164,2164,113,16,29,2,en,"The Lasagna from Nelson, Graham and Fields was soggy by the time it got to us. Not ordering from here again.",2023-12-15
2165,2165,7,19,32,5,en,"Five stars. Thomas-Williamson nailed the Grilled Vegetable Skewers again, still hot and packed carefully.",2024-07-28
2166,2166,213,36,71,1,en,Wrong items in the bag - we ordered Falafel Bowl and got something else entirely. Refund requested.,2022-08-02
2167,2167,298,26,81,3,en,Average experience. Fettuccine Alfredo was decent but a bit pricey for the portion size.,2024-08-31
2168,2168,134,46,47,1,en,Disappointed with Smith Group - the Classic Cheeseburger arrived cold and the order took much longer than promised.,2023-04-20
2169,2169,164,35,46,5,en,The Caprese Salad from Ross Group was excellent and the courier was friendly and quick. Will order again!,2024-11-16
2170,2170,441,45,32,2,en,The Crème Brûlée from Tran Group was soggy by the time it got to us. Not ordering from here again. Courier was rude when we asked about the delay.,2023-09-28
2171,2171,363,31,69,4,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2022-04-25
2172,2172,179,46,90,1,en,The Pepperoni from Smith Group was soggy by the time it got to us. Not ordering from here again.,2024-12-06
2173,2173,138,37,7,1,en,"The Dish from Guzman, Brown and Larsen was soggy by the time it got to us. Not ordering from here again.",2023-11-12
2174,2174,224,5,22,1,en,Order was late and the courier never called when they couldn't find our building. Dish was barely warm.,2023-09-07
2175,2175,245,46,19,1,en,The Classic Cheeseburger from Smith Group was soggy by the time it got to us. Not ordering from here again.,2024-01-21
2176,2176,142,37,33,1,en,"Disappointed with Guzman, Brown and Larsen - the Dish arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.",2024-02-25
2177,2177,361,49,18,1,en,"The Greek Salad from Myers, Shelton and Garcia was soggy by the time it got to us. Not ordering from here again.",2022-08-26
2178,2178,276,45,87,1,en,Tran Group used to be reliable but the last few orders have been late and the Double Beef Burger portion has shrunk. Courier was rude when we asked about the delay.,2022-12-31
2179,2179,74,50,70,3,en,"The Dish from Kelly, Harris and Pruitt was fine, nothing special. Delivery was on time at least.",2023-10-06
2180,2180,28,46,97,4,en,Fast delivery and the Classic Cheeseburger arrived perfectly hot. Great job Smith Group!,2023-10-09
2181,2181,33,34,53,1,en,Disappointed with Houston Inc - the Prosciutto e Funghi arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.,2024-03-14
2182,2182,397,49,23,4,en,"Really happy with this order - Greek Salad was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2022-02-03
2183,2183,62,22,12,1,en,"The Spaghetti Carbonara from Sanders, Smith and Smith was soggy by the time it got to us. Not ordering from here again.",2024-11-06
2184,2184,196,45,61,5,en,"Five stars. Tran Group nailed the BBQ Burger again, still hot and packed carefully.",2024-07-17
2185,2185,160,23,23,4,en,"Best Bacon Burger in the area, hands down. Ellis, Parks and Jimenez never disappoints.",2023-04-19
2186,2186,47,12,34,2,en,"Disappointed with Cruz, Jackson and Kane - the Ravioli Ricotta e Spinaci arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2022-08-11
2187,2187,325,6,44,5,en,"Fast delivery and the Crème Brûlée arrived perfectly hot. Great job Neal, Gomez and Watkins!",2024-04-04
2188,2188,11,39,8,3,en,Average experience. Cobb Salad was decent but a bit pricey for the portion size.,2022-03-09
2189,2189,87,1,68,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2022-01-06
2190,2190,15,37,73,5,en,"Five stars. Guzman, Brown and Larsen nailed the Greek Salad again, still hot and packed carefully.",2024-08-01
2191,2191,326,40,64,5,en,Really happy with this order - Caprese Salad was fresh and the courier kept us updated the whole way.,2023-08-12
2192,2192,447,44,20,1,en,Whitaker-Paul used to be reliable but the last few orders have been late and the Penne Arrabbiata portion has shrunk. Courier was rude when we asked about the delay.,2023-02-17
2193,2193,362,50,23,2,en,Wrong items in the bag - we ordered Caesar Salad and got something else entirely. Refund requested.,2022-06-13
2194,2194,319,3,69,1,en,"Garcia, Pena and Adams used to be reliable but the last few orders have been late and the Ravioli Ricotta e Spinaci portion has shrunk.",2024-06-05
2195,2195,56,23,88,2,en,Wrong items in the bag - we ordered Bacon Burger and got something else entirely. Refund requested.,2023-10-11
2196,2196,255,13,78,1,en,Wrong items in the bag - we ordered Diavola and got something else entirely. Refund requested.,2024-12-30
2197,2197,476,43,71,1,en,"Disappointed with Arnold, Montgomery and Doyle - the Dish arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2024-05-09
2198,2198,284,5,44,5,en,"Really happy with this order - Dish was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2023-02-05
2199,2199,97,26,6,5,en,"Best Fettuccine Alfredo in the area, hands down. Lang PLC never disappoints. Delivery driver even called ahead, nice touch.",2022-03-06
2200,2200,363,49,76,2,en,Order was late and the courier never called when they couldn't find our building. Cheesecake was barely warm.,2024-07-20
2201,2201,336,21,68,2,en,The Quattro Formaggi from Duran PLC was soggy by the time it got to us. Not ordering from here again.,2023-09-23
2202,2202,202,49,70,5,en,"Five stars. Myers, Shelton and Garcia nailed the Ravioli Ricotta e Spinaci again, still hot and packed carefully.",2022-08-11
2203,2203,230,49,26,3,en,Average experience. Ravioli Ricotta e Spinaci was decent but a bit pricey for the portion size.,2024-11-03
2204,2204,223,25,11,4,en,Really happy with this order - Greek Salad was fresh and the courier kept us updated the whole way.,2022-01-29
2205,2205,288,31,79,5,en,"Five stars. Johnson, Roberts and Smith nailed the Dish again, still hot and packed carefully.",2022-12-04
2206,2206,358,4,68,5,en,"Best Quattro Formaggi in the area, hands down. Howell Group never disappoints.",2022-07-27
2207,2207,457,38,96,1,en,The Bacon Burger from Nelson LLC was soggy by the time it got to us. Not ordering from here again. Courier was rude when we asked about the delay.,2023-08-19
2208,2208,25,35,4,5,en,"Five stars. Ross Group nailed the Cobb Salad again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2024-11-27
2209,2209,181,35,7,4,en,Really happy with this order - Cobb Salad was fresh and the courier kept us updated the whole way.,2024-08-15
2210,2210,435,12,66,4,en,"Best Dish in the area, hands down. Cruz, Jackson and Kane never disappoints. Delivery driver even called ahead, nice touch.",2024-01-17
2211,2211,51,30,24,2,en,"The Waldorf Salad from Rodriguez, James and Frank was soggy by the time it got to us. Not ordering from here again.",2024-02-20
2212,2212,105,32,27,2,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested. Courier was rude when we asked about the delay.,2023-12-04
2213,2213,473,25,27,2,en,Order was late and the courier never called when they couldn't find our building. Penne Arrabbiata was barely warm.,2022-05-11
2214,2214,464,16,85,1,en,Wrong items in the bag - we ordered Lasagna and got something else entirely. Refund requested.,2024-12-15
2215,2215,191,26,6,1,en,Order was late and the courier never called when they couldn't find our building. Dish was barely warm.,2022-06-07
2216,2216,343,17,55,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2023-09-20
2217,2217,482,42,95,3,en,"Olson-Estrada got the order right this time, Diavola was okay, packaging could be better.",2023-03-25
2218,2218,422,27,49,5,en,"Best Caprese Salad in the area, hands down. Rodriguez-Murray never disappoints. Courier was polite and on time.",2024-07-12
2219,2219,130,39,2,1,en,"Meyer-Carrillo used to be reliable but the last few orders have been late and the Cobb Salad portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2024-02-01
2220,2220,393,29,17,4,en,"Fast delivery and the Ravioli Ricotta e Spinaci arrived perfectly hot. Great job Cooper, Ross and Perkins!",2024-01-26
2221,2221,59,8,21,4,en,The order from Bell-Jimenez was excellent and the courier was friendly and quick. Will order again!,2022-03-14
2222,2222,86,48,33,2,en,The Dish from Williams LLC was soggy by the time it got to us. Not ordering from here again.,2024-02-26
2223,2223,275,19,37,4,en,"Five stars. Thomas-Williamson nailed the BBQ Burger again, still hot and packed carefully.",2022-10-14
2224,2224,422,13,12,3,en,"Delivery took about as long as the app estimated. Chocolate Brownie tasted fine, would order again if nothing closer is open.",2024-07-19
2225,2225,266,3,61,3,en,"Garcia, Pena and Adams got the order right this time, Fettuccine Alfredo was okay, packaging could be better.",2022-05-01
2226,2226,427,25,24,4,en,The Caesar Salad from Hill-Mckay was excellent and the courier was friendly and quick. Will order again!,2024-04-17
2227,2227,224,40,48,1,en,Wrong items in the bag - we ordered Cheesecake and got something else entirely. Refund requested.,2024-03-20
2228,2228,394,3,85,5,en,"The Cobb Salad from Garcia, Pena and Adams was excellent and the courier was friendly and quick. Will order again!",2024-04-23
2229,2229,372,21,6,2,en,Disappointed with Duran PLC - the Quattro Formaggi arrived cold and the order took much longer than promised.,2022-01-16
2230,2230,441,17,23,2,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested.,2023-05-25
2231,2231,195,10,38,1,en,The Fettuccine Alfredo from Miles Group was soggy by the time it got to us. Not ordering from here again.,2022-03-12
2232,2232,100,22,85,5,en,"The Caesar Salad from Sanders, Smith and Smith was excellent and the courier was friendly and quick. Will order again!",2022-01-31
2233,2233,432,16,78,5,en,"The Dish from Nelson, Graham and Fields was excellent and the courier was friendly and quick. Will order again!",2022-11-14
2234,2234,281,21,8,2,en,"Order was late and the courier never called when they couldn't find our building. Quattro Formaggi was barely warm. Had to track down the courier ourselves, no updates on the app.",2024-01-24
2235,2235,274,2,80,2,en,"Jackson, Walters and Michael used to be reliable but the last few orders have been late and the Tagliatelle al Ragù portion has shrunk.",2024-03-05
2236,2236,20,10,14,1,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested. Courier was rude when we asked about the delay.,2022-09-17
2237,2237,289,4,50,4,en,Really happy with this order - Quattro Formaggi was fresh and the courier kept us updated the whole way.,2022-05-15
2238,2238,19,37,70,2,en,"The Dish from Guzman, Brown and Larsen was soggy by the time it got to us. Not ordering from here again.",2022-01-25
2239,2239,331,25,37,1,en,The Greek Salad from Hill-Mckay was soggy by the time it got to us. Not ordering from here again.,2023-11-08
2240,2240,122,44,63,5,en,Fast delivery and the Tiramisu arrived perfectly hot. Great job Whitaker-Paul!,2022-10-05
2241,2241,471,10,59,4,en,"Really happy with this order - Prosciutto e Funghi was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2024-08-21
2242,2242,147,41,94,3,en,"Peters, Golden and Ballard got the order right this time, Lasagna was okay, packaging could be better.",2024-11-21
2243,2243,452,11,48,1,en,"Disappointed with Dominguez-Short - the Veggie Burger arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2023-04-22
2244,2244,22,30,53,4,en,"Fast delivery and the Dish arrived perfectly hot. Great job Rodriguez, James and Frank!",2024-08-25
2245,2245,65,41,46,4,en,"Fast delivery and the Spaghetti Carbonara arrived perfectly hot. Great job Peters, Golden and Ballard!",2024-10-30
2246,2246,236,47,58,1,en,Herman-Williams used to be reliable but the last few orders have been late and the Cobb Salad portion has shrunk.,2024-11-09
2247,2247,173,21,86,2,en,Disappointed with Duran PLC - the Crème Brûlée arrived cold and the order took much longer than promised.,2022-05-28
2248,2248,126,14,92,1,en,Wrong items in the bag - we ordered order and got something else entirely. Refund requested.,2023-09-18
2249,2249,281,49,53,2,en,"Myers, Shelton and Garcia used to be reliable but the last few orders have been late and the Chocolate Brownie portion has shrunk.",2023-12-09
2250,2250,73,31,14,2,en,"The Penne Arrabbiata from Johnson, Roberts and Smith was soggy by the time it got to us. Not ordering from here again. Had to track down the courier ourselves, no updates on the app.",2023-12-16
2251,2251,212,4,26,4,en,"Best Quattro Formaggi in the area, hands down. Howell Group never disappoints.",2023-01-08
2252,2252,197,34,56,3,en,Average experience. Vegan Buddha Bowl was decent but a bit pricey for the portion size.,2024-10-30
2253,2253,106,25,73,1,en,Wrong items in the bag - we ordered Penne Arrabbiata and got something else entirely. Refund requested.,2022-07-10
2254,2254,206,37,26,4,en,"Best Dish in the area, hands down. Guzman, Brown and Larsen never disappoints. Courier was polite and on time.",2023-03-29
2255,2255,445,48,17,5,en,Fast delivery and the Lentil Soup arrived perfectly hot. Great job Williams LLC!,2022-12-14
2256,2256,322,3,87,2,en,Order was late and the courier never called when they couldn't find our building. Fettuccine Alfredo was barely warm.,2024-05-12
2257,2257,5,4,43,4,en,"Best Diavola in the area, hands down. Howell Group never disappoints. Courier was polite and on time.",2022-12-11
2258,2258,381,10,28,5,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2024-07-11
2259,2259,466,21,75,2,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested.,2023-06-05
2260,2260,156,7,72,3,en,Average experience. Panna Cotta was decent but a bit pricey for the portion size.,2024-09-16
2261,2261,213,8,69,5,en,Really happy with this order - order was fresh and the courier kept us updated the whole way.,2023-03-29
2262,2262,241,45,36,5,en,The Waldorf Salad from Tran Group was excellent and the courier was friendly and quick. Will order again!,2024-07-20
2263,2263,340,10,57,1,en,Disappointed with Miles Group - the Dish arrived cold and the order took much longer than promised.,2024-04-11
2264,2264,243,25,62,4,en,"Best Tagliatelle al Ragù in the area, hands down. Hill-Mckay never disappoints. Courier was polite and on time.",2024-04-22
2265,2265,300,37,24,4,en,"Best Dish in the area, hands down. Guzman, Brown and Larsen never disappoints.",2024-09-07
2266,2266,291,23,44,4,en,"Best Dish in the area, hands down. Ellis, Parks and Jimenez never disappoints. Delivery driver even called ahead, nice touch.",2024-08-31
2267,2267,70,40,39,3,en,"The Chocolate Brownie from Hawkins PLC was fine, nothing special. Delivery was on time at least.",2023-03-10
2268,2268,479,43,26,1,en,"Wrong items in the bag - we ordered Falafel Bowl and got something else entirely. Refund requested. Had to track down the courier ourselves, no updates on the app.",2022-12-19
2269,2269,309,32,3,2,en,"Disappointed with Jackson, Bowman and Drake - the Dish arrived cold and the order took much longer than promised.",2024-09-03
2270,2270,187,17,25,2,en,The Spaghetti Carbonara from Rojas-Tanner was soggy by the time it got to us. Not ordering from here again.,2022-11-05
2271,2271,251,21,22,2,en,Order was late and the courier never called when they couldn't find our building. Crème Brûlée was barely warm.,2023-12-16
2272,2272,230,28,44,5,en,Fast delivery and the Crème Brûlée arrived perfectly hot. Great job Combs-Stone! Courier was polite and on time.,2022-10-27
2273,2273,42,22,71,1,en,"The Caesar Salad from Sanders, Smith and Smith was soggy by the time it got to us. Not ordering from here again. Courier was rude when we asked about the delay.",2022-05-27
2274,2274,294,2,39,5,en,"The Tagliatelle al Ragù from Jackson, Walters and Michael was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2022-08-10
2275,2275,199,3,89,2,en,"Garcia, Pena and Adams used to be reliable but the last few orders have been late and the Cobb Salad portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2022-10-27
2276,2276,188,33,55,2,en,Order was late and the courier never called when they couldn't find our building. Double Beef Burger was barely warm.,2024-02-17
2277,2277,369,17,71,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2023-06-23
2278,2278,468,29,86,2,en,Order was late and the courier never called when they couldn't find our building. Bacon Burger was barely warm.,2024-06-03
2279,2279,459,8,3,5,en,"Five stars. Bell-Jimenez nailed the order again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2024-06-05
2280,2280,39,12,48,2,en,"Order was late and the courier never called when they couldn't find our building. Dish was barely warm. Had to track down the courier ourselves, no updates on the app.",2022-06-18
2281,2281,443,5,2,4,en,"Fast delivery and the Dish arrived perfectly hot. Great job Wallace, Ortiz and Murray!",2024-03-18
2282,2282,37,10,75,4,en,Fast delivery and the Dish arrived perfectly hot. Great job Miles Group!,2024-11-27
2283,2283,448,22,86,1,en,"Sanders, Smith and Smith used to be reliable but the last few orders have been late and the Diavola portion has shrunk.",2023-11-04
2284,2284,72,13,96,2,en,Order was late and the courier never called when they couldn't find our building. Diavola was barely warm. Courier was rude when we asked about the delay.,2022-07-26
2285,2285,222,44,30,4,en,Really happy with this order - Ravioli Ricotta e Spinaci was fresh and the courier kept us updated the whole way.,2022-02-26
2286,2286,165,41,68,5,en,"Fast delivery and the Lasagna arrived perfectly hot. Great job Peters, Golden and Ballard!",2023-06-09
2287,2287,254,39,91,2,en,Wrong items in the bag - we ordered Veggie Burger and got something else entirely. Refund requested. Courier was rude when we asked about the delay.,2023-06-01
2288,2288,95,33,1,4,en,The Prosciutto e Funghi from Murphy and Sons was excellent and the courier was friendly and quick. Will order again!,2022-07-12
2289,2289,74,35,74,5,en,Fast delivery and the Caprese Salad arrived perfectly hot. Great job Ross Group!,2024-02-08
2290,2290,96,21,97,3,en,"The Crème Brûlée from Duran PLC was fine, nothing special. Delivery was on time at least.",2022-06-30
2291,2291,212,33,82,5,en,Really happy with this order - Double Beef Burger was fresh and the courier kept us updated the whole way.,2022-08-28
2292,2292,377,16,68,5,en,"Five stars. Nelson, Graham and Fields nailed the Classic Cheeseburger again, still hot and packed carefully.",2023-12-21
2293,2293,387,11,9,5,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way. Courier was polite and on time.,2022-03-11
2294,2294,31,40,97,3,en,Average experience. Ravioli Ricotta e Spinaci was decent but a bit pricey for the portion size.,2022-03-30
2295,2295,382,44,12,2,en,The Tiramisu from Whitaker-Paul was soggy by the time it got to us. Not ordering from here again. Courier was rude when we asked about the delay.,2023-10-09
2296,2296,349,39,87,2,en,Wrong items in the bag - we ordered Veggie Burger and got something else entirely. Refund requested. Courier was rude when we asked about the delay.,2023-09-16
2297,2297,184,48,62,3,en,"The Dish from Williams LLC was fine, nothing special. Delivery was on time at least.",2023-07-02
2298,2298,280,48,25,2,en,"Wrong items in the bag - we ordered Spaghetti Carbonara and got something else entirely. Refund requested. Had to track down the courier ourselves, no updates on the app.",2023-10-08
2299,2299,181,27,60,5,en,The Grilled Vegetable Skewers from Rodriguez-Murray was excellent and the courier was friendly and quick. Will order again!,2022-12-23
2300,2300,445,30,58,4,en,"Best Tagliatelle al Ragù in the area, hands down. Rodriguez, James and Frank never disappoints.",2022-06-08
2301,2301,487,2,18,3,en,Average experience. Dish was decent but a bit pricey for the portion size.,2023-02-25
2302,2302,188,1,56,3,en,"The Dish from Williams, Campos and Cummings was fine, nothing special. Delivery was on time at least.",2024-09-19
2303,2303,485,12,28,3,en,"The Dish from Cruz, Jackson and Kane was fine, nothing special. Delivery was on time at least.",2022-01-19
2304,2304,139,22,26,5,en,Really happy with this order - Caesar Salad was fresh and the courier kept us updated the whole way.,2023-06-30
2305,2305,425,36,36,3,en,Average experience. Falafel Bowl was decent but a bit pricey for the portion size.,2022-07-30
2306,2306,223,11,63,2,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested.,2022-03-07
2307,2307,488,21,91,4,en,"Best Quattro Formaggi in the area, hands down. Duran PLC never disappoints.",2023-10-29
2308,2308,266,32,28,5,en,Really happy with this order - Lasagna was fresh and the courier kept us updated the whole way.,2023-06-24
2309,2309,82,22,81,4,en,"Five stars. Sanders, Smith and Smith nailed the Diavola again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2024-01-22
2310,2310,63,39,17,5,en,"Best Veggie Burger in the area, hands down. Meyer-Carrillo never disappoints.",2022-11-07
2311,2311,443,9,48,1,en,"Disappointed with Lowe, Ewing and Short - the Cheesecake arrived cold and the order took much longer than promised.",2024-12-02
2312,2312,229,24,54,1,en,"Bell, Williamson and Duncan used to be reliable but the last few orders have been late and the Diavola portion has shrunk.",2022-08-21
2313,2313,120,21,82,1,en,Duran PLC used to be reliable but the last few orders have been late and the Crème Brûlée portion has shrunk.,2024-05-15
2314,2314,407,22,90,3,en,"Delivery took about as long as the app estimated. Tagliatelle al Ragù tasted fine, would order again if nothing closer is open.",2024-09-17
2315,2315,294,15,91,2,en,"Cooper and Sons used to be reliable but the last few orders have been late and the Margherita portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2023-11-01
2316,2316,289,31,3,2,en,"Disappointed with Johnson, Roberts and Smith - the Napolitana arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.",2023-07-16
2317,2317,385,10,80,1,en,Miles Group used to be reliable but the last few orders have been late and the Fettuccine Alfredo portion has shrunk. Courier was rude when we asked about the delay.,2022-04-03
2318,2318,309,47,35,4,en,Fast delivery and the Cobb Salad arrived perfectly hot. Great job Herman-Williams!,2023-05-09
2319,2319,365,10,47,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2023-06-06
2320,2320,2,21,46,1,en,Order was late and the courier never called when they couldn't find our building. Vegan Chili was barely warm.,2023-06-14
2321,2321,490,21,63,5,en,"Best Dish in the area, hands down. Duran PLC never disappoints.",2023-10-28
2322,2322,422,42,25,5,en,"Best BBQ Burger in the area, hands down. Olson-Estrada never disappoints.",2023-10-29
2323,2323,32,48,25,1,en,Order was late and the courier never called when they couldn't find our building. Spaghetti Carbonara was barely warm.,2024-05-26
2324,2324,405,25,55,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2024-06-19
2325,2325,134,14,19,5,en,Really happy with this order - order was fresh and the courier kept us updated the whole way.,2022-01-28
2326,2326,189,30,100,4,en,"Fast delivery and the Tagliatelle al Ragù arrived perfectly hot. Great job Rodriguez, James and Frank!",2023-05-08
2327,2327,81,39,57,4,en,"Five stars. Meyer-Carrillo nailed the Cobb Salad again, still hot and packed carefully. Courier was polite and on time.",2022-04-30
2328,2328,142,13,91,1,en,Wrong items in the bag - we ordered Diavola and got something else entirely. Refund requested.,2023-05-12
2329,2329,66,21,3,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2022-03-02
2330,2330,245,24,19,3,en,"Delivery took about as long as the app estimated. Waldorf Salad tasted fine, would order again if nothing closer is open.",2024-07-01
2331,2331,14,41,56,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2022-12-22
2332,2332,314,49,5,5,en,"Five stars. Myers, Shelton and Garcia nailed the Greek Salad again, still hot and packed carefully.",2022-11-09
2333,2333,29,47,92,1,en,Order was late and the courier never called when they couldn't find our building. Cobb Salad was barely warm.,2022-05-27
2334,2334,72,10,14,4,en,The Grilled Vegetable Skewers from Miles Group was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.,2022-07-01
